Update,Date,Ticker,Likes,Trader,Seguidores,Profile_Url,Recommendation,Title,Content,Sentiment
Atualizado ,2023-04-18 06:26:33,BTCUSDT,2,thalesff,27,/u/thalesff/,,Reversão de Curto prazo... Rumo a 31K,"


                            Comment:                        

                            Stop: 29049 
Profit: 30990 
Trade de curto prazo!

                        

 

                        Deuses do Bitcoin sinalizam ida a 31K antes de qualquer correção mais efetiva. 
O apetite do mercado por risco é claro, com a Russel 2000 performando bem, além da correção do ouro, prata e outras commodities. 
31K é o foco! 
                    
",
,2023-04-18 04:52:19,ZILUSDT,3,RadycalCrypto,14,/u/RadycalCrypto/,Viés de alta,ZILUSDT ,"A Zilliqa usa um mecanismo de consenso híbrido PoW/niPoS, com o objetivo de migrar totalmente para um modelo PoS. O objetivo principal da Zilliqa é criar uma plataforma de blockchain escalável e de alta velocidade que suporte aplicativos descentralizados e contratos inteligentes em larga escala. A Zilliqa usa sharding para aumentar a capacidade de processamento e reduzir os custos de transação, além de oferecer segurança e privacidade aos usuários. O token nativo da Zilliqa, o ZIL, é usado para pagar taxas de transação e garantir a segurança e integridade da rede. 
Anunciou recentemente a implementação da Ethereum Virtual Machine (EVM) em sua plataforma de blockchain.  

Estamos presenciando um desempenho superior em relação a outros altcoins. No momento, há um rompimento na zona de acumulação e a formação de fundos ascendentes. 






ZILUSDT


ENTRADA: 0.033 
Risco Retorno: 12/40  

SUPORTE E RESISTÊNCIA :  
R1 0.047  S1 0.02890 nan",1.0
,2023-04-17 20:03:53,BEEF3,1,LucasFiel,14,/u/LucasFiel/,Viés de baixa,BEEF3 mais correção,"Próximo alvo de fibo no movimento para baixo é 8,42 nan",-1.0
,2023-04-17 19:13:58,USDJPY,5,BlackBull_Markets,14,/broker/BlackBull_Markets/,,O que acontece quando o BoJ mata seu Controle de Curvas de Rendi,"O que acontece quando o BoJ mata seu Controle de Curvas de Rendimento? 

O Yield Curve Control (YCC) tem mantido as taxas de juros de títulos do governo japonês a dez anos dentro de uma faixa estreita, próxima a zero por cento desde 2016. O Banco do Japão (BdJ) emprega o YCC para almejar taxas de juros de curto prazo de -0,1% e para manter o rendimento dos títulos do governo a 10 anos dentro de 0,5% acima ou abaixo de zero.  

Em 2016, o Japão estava lutando com mais de uma década de crescimento lento e a questão da deflação, onde os preços dos bens caíram. Para evitar a compra de grandes quantidades do mercado de títulos, foi introduzido o YCC (Yield Curve Control) para manter as taxas de juros em seus níveis existentes.  

Mas agora, a inflação anual japonesa atingiu 3,3% em fevereiro, o que sugere que o Controle de Curva de Rendimento (YCC) pode não ser mais necessário. O Banco do Japão (BOJ) enfrentou críticas por distorcer os mercados com o YCC enquanto a inflação excedeu sua meta de 2%. Como resultado, o BOJ está considerando a eliminação gradual do YCC, o que poderia ter conseqüências significativas para os títulos americanos e japoneses e para a taxa de câmbio USD/JPY.  

Então, o que acontecerá quando o Boj decidir matar seu YCC?  
 
Os investidores japoneses têm ficado desapontados nos últimos sete anos com os retornos dos títulos domésticos desde que as taxas de juros foram fixadas perto de zero. Isto levou muitos a considerar investir em títulos americanos que se tornaram altamente atraentes, resultando em trilhões de ienes investidos neles. Um relaxamento do YCC pelo Banco do Japão sobre a taxa a 10 anos poderia tornar os títulos do governo japonês mais atraentes para os investidores domésticos. Isto poderia resultar em uma quantidade significativa de dinheiro repatriado para o Japão e ter um grande impacto nos mercados globais.  

Há dois resultados potenciais se os investidores japoneses repatriarem seus fundos e investirem mais em títulos japoneses. Primeiro, as taxas de juros dos títulos americanos podem aumentar, levando a condições financeiras mais restritivas e a uma desaceleração da atividade econômica americana. Em segundo lugar, pode haver um enfraquecimento do dólar americano, especialmente do USD/JPY, já que os investidores vendem seu USD para comprar JPY para repatriação.  

O USD/JPY está atualmente na faixa entre cerca de 138,00 e 129.500. Mas um potencial de queda para um nível como 116,00, que não se vê desde o início de 2022, se uma reação de joelhada se manifestar. Em última análise, o quão drásticos estes resultados se tornarão dependerão da pressão de venda e do timing dos investidores japoneses em reação a um relaxamento do YCC.   

Mas quão provável é que o BoJ afrouxará seu controle da curva de juros?   
 
O novo governador do banco central do Japão, Kazuo Ueda, sugeriu que as políticas de seu antecessor soviético, Haruhiko Kuroda, serão eventualmente eliminadas gradualmente. Entretanto, é provável que o BOJ evite mudar suas políticas até ter certeza de que a inflação atingirá e manterá sua meta de 2%. Na próxima semana, de 27 a 28 de abril, Ueda presidirá sua primeira reunião do BdJ, durante a qual o conselho divulgará novas previsões trimestrais de crescimento e inflação que serão examinadas. nan",
,2023-04-17 18:48:34,KBE,3,Thayvin,25,/u/Thayvin/,Viés de alta,ROTAÇÃO E POSSIVEL RALLY DE CURTO PRAZO EM BANCOS,"O trade é simples, pegar o desconto do setor até o SP500 bater a casa dos 4220. Já tem fluxo institucional entrando nesses patamares! 
 nan",1.0
Atualizado ,2023-04-17 14:54:23,BTCUSD,1,HamiltonDe_Oliveira,3,/u/HamiltonDe_Oliveira/,Viés de baixa,Análise Semanal BTC - S17-BTCUSD,"


                            Comment:                        

                            A barra de rompimento da semana passada precisa de continuidade nesta semana.

                        

 

                        Após formação de ioi numa região potencialmente ""alta"" (linha de canal da perna + região de fundos anteriores perdidos), houve uma barra de rompimento para cima, mantendo o microcanal no gráfico semanal.  

Preço segue em microcanal bull mas numa região alta e numa 2a perna após forte movimento bear.  

Bulls querem continuidade da barra de rompimento do ioi ou correção curta até no máximo o topo anterior rompido. Bears querem correção com inicio de perna bear, seja antes ou após a formação de um topo duplo.  

No gráfico diário eu evito compras no local atual, exceto se for DCA para hold de longo prazo. Posso buscar compras curtas no gráfico de 4H. Eventualmente faz sentido pensar em vendas no diário. A região é boa para os bears abrirem vendas mas a perna forte e o rompimento de um topo relevante favorece os bulls. Bears agressivos já venderam limitado e estão com stop longo acompanhando o preço barra a barra para adicionar lotes ou encerrar no prejuizo. Outros bears irão esperar mais barras (com quebra do microcanal, continuidade bear e eventualmente alguma espécie de topo duplo) para entrar. Bulls agressivos irão comprar mais no pullback ao topo recente rompido pra cima. 

Me interesso por compras de curto prazo no 4H e eventuais vendas no diário e 4H, tentando alongar uma parte. Em ambos os casos, preciso de mais contexto e sinal no gráfico de 4H. 

Neste momento considero que o mais provável seja uma nova perna de baixa antes do preço seguir até o TH em 69k. Esta perna levaria o preço até os 20k ou 18k (talvez 15k), mas o preço provavelmente não irá muito abaixo dos 15k caso esta perna ocorra. O preço pode atingir regiões mais altas (33k ou até 36k) antes de iniciar a perna bear que eu citei. 

",-1.0
,2023-04-17 09:30:35,WIN1!,6,ferrack,45,/u/ferrack/,,Estudo Indice - 17/04/2023,"Este estudo do Índice indica regiões importante para se observar possíveis entradas de compra e venda. 
Baseado no Smart Money Concept, as entradas devem ser realizadas apenas pela técnica de confirmation entry. nan",
,2023-04-17 08:20:47,VALE3,8,Botinhao,302,/u/Botinhao/,Viés de alta,"Dólar, Índice, Petro e Vala na segunda 17","Olá, Pessoal 
Eu não sabia que o vídeo tinha limite de tempo e cortou o final da última (VALE3) mas acho que foi possível ver sua tendência. 
Lembre-se que não se trata de chamada para compra ou venda e sim estudos das tendências.  
Espero que o vídeo ajude nos seus estudos 

Bons trades! nan",1.0
,2023-04-17 06:43:05,CADCHF,2,YYanPC,110,/u/YYanPC/,,"AFINAL, QUE TRIÂNGULO É ESTE?","Para se situar no gráfico: as duas linhas horizontais verdes são duas linhas de suportes significativas – são as mínimas dos meses de janeiro de 2015 (0,65268) e março de 2020 (0,66060); as duas linhas brancas são as linhas de tendência de baixa, primária e secundária. 

E o price action a partir do dia 03/03/2023 formou, abaixo da LTB secundária, qual tipo de triângulo? 

1)  “Triângulo Simétrico de Baixa”, com a linha inferior rompida no dia 12/04 e desde então tem havido um Pullback, dentro da tendência de baixa de médio e longo prazo; ou 
2)  “Cunha Descendente” e é de se esperar que haja o rompimento tanto da linha do triângulo, quanto da LTB secundária; ou 
3)  “Triângulo Descendente”, com a sua linha horizontal em 0,65961, também de acordo com a tendência de baixa do médio e longo prazo, só aguardando o rompimento desta área de suporte. 

Enfim, toda vez que vejo um triângulo, sei que é uma zona forte de indefinição. Só aguardar para ver qual será o movimento do price action nos próximos dias. 

MMA-200 sugere continuidade da tendência de baixa, da mesma forma que MMA-10 segue servindo de importante resistência para os últimos dias. E o IFR adentrou região de sobrevenda atingindo mínima no dia 13/03, o que confirma a possibilidade de formação de um novo padrão gráfico a partir deste dia. Só não sabemos ainda se será de continuidade da tendência de baixa, ou se será de reversão. 
 nan",
,2023-04-17 06:19:39,AUDCAD,6,YYanPC,110,/u/YYanPC/,Viés de baixa,REVERSÃO DE TENDÊNCIA PARA AUDCAD,"Padrão gráfico de reversão de tendência de baixa “Ombro-Cabeça-Ombro”, formado exatamente abaixo da linha de resistência significativa em 0,951590 (linha vermelha do gráfico), com a linha de pescoço horizontal em 0,904370 (linha amarela do gráfico). 

Linha de pescoço inicialmente rompida no dia 31/03, vindo a fazer o reteste (Pullback) no dia 13/04 para voltar a cair. 

Projeção deste padrão gráfico tem como alvo em 0,853910 (linha azul do gráfico). 

Detalhe para a Linha de Tendência de Baixa (LTB) – linha branca do gráfico – devidamente traçada a partir da máxima da cabeça e do segundo ombro do padrão gráfico em análise, bem como o indicador técnico MMA-200 servindo como uma importante linha de resistência, rompida pela MMA-10, fortalecendo a ideia de forte tendência de baixa. 
 nan",-1.0
